"row_id","order_id","order_date","customer_id","discount","rank"
4962,"US-2014-114573","2024-04-08","JC-15385","0.40","17"
4961,"US-2014-114573","2024-04-08","JC-15385","0.40","17"
4963,"US-2014-114573","2024-04-08","JC-15385","0.40","17"
4964,"US-2014-114573","2024-04-08","JC-15385","0.40","17"
13406,"ES-2014-4963892","2024-05-13","JC-15385","0.00","18"
32920,"CA-2014-108560","2024-07-09","JC-15385","0.00","19"
32917,"CA-2014-108560","2024-07-09","JC-15385","0.00","19"
32919,"CA-2014-108560","2024-07-09","JC-15385","0.20","19"
32918,"CA-2014-108560","2024-07-09","JC-15385","0.00","19"
17210,"ES-2014-2638373","2024-08-14","JC-15385","0.00","20"
24852,"IN-2014-56360","2024-10-08","JC-15385","0.00","21"
24853,"IN-2014-56360","2024-10-08","JC-15385","0.00","21"
18856,"ES-2014-2574091","2024-11-07","JC-15385","0.00","22"
4023,"MX-2014-114874","2024-11-27","JC-15385","0.00","23"
4024,"MX-2014-114874","2024-11-27","JC-15385","0.00","23"
6026,"US-2014-154221","2024-12-23","JC-15385","0.20","24"
8242,"MX-2014-139318","2024-12-23","JC-15385","0.00","24"
8243,"MX-2014-139318","2024-12-23","JC-15385","0.00","24"
34920,"CA-2011-159184","2021-09-14","JC-15775","0.00","1"
34919,"CA-2011-159184","2021-09-14","JC-15775","0.00","1"
19392,"ES-2011-5380791","2021-09-16","JC-15775","0.10","2"
19390,"ES-2011-5380791","2021-09-16","JC-15775","0.00","2"
19393,"ES-2011-5380791","2021-09-16","JC-15775","0.00","2"
19391,"ES-2011-5380791","2021-09-16","JC-15775","0.10","2"
13688,"ES-2011-4694484","2021-10-14","JC-15775","0.00","3"
40761,"CA-2011-109127","2021-12-21","JC-15775","0.00","4"
29555,"IN-2012-72964","2022-02-06","JC-15775","0.10","5"
29554,"IN-2012-72964","2022-02-06","JC-15775","0.10","5"
19745,"IT-2012-1519794","2022-06-03","JC-15775","0.00","6"
19744,"IT-2012-1519794","2022-06-03","JC-15775","0.30","6"
27949,"IN-2012-31958","2022-07-25","JC-15775","0.00","7"
27950,"IN-2012-31958","2022-07-25","JC-15775","0.00","7"
27709,"ID-2012-69065","2022-08-07","JC-15775","0.07","8"
27710,"ID-2012-69065","2022-08-07","JC-15775","0.47","8"
24408,"IN-2012-37313","2022-08-28","JC-15775","0.10","9"
24407,"IN-2012-37313","2022-08-28","JC-15775","0.10","9"
40711,"CA-2012-127824","2022-10-18","JC-15775","0.20","10"
40713,"CA-2012-127824","2022-10-18","JC-15775","0.00","10"
40712,"CA-2012-127824","2022-10-18","JC-15775","0.00","10"
2101,"MX-2013-110548","2023-07-06","JC-15775","0.00","11"
15967,"ES-2013-4727168","2023-08-12","JC-15775","0.00","12"
33851,"CA-2013-118626","2023-08-16","JC-15775","0.20","13"
1354,"MX-2013-102918","2023-10-07","JC-15775","0.00","14"
33173,"CA-2014-112039","2024-03-26","JC-15775","0.20","15"
35625,"CA-2014-118360","2024-04-02","JC-15775","0.00","16"
36349,"US-2014-120607","2024-05-20","JC-15775","0.00","17"
39335,"CA-2014-109393","2024-07-01","JC-15775","0.15","18"
38082,"CA-2014-121293","2024-07-26","JC-15775","0.20","19"
38083,"CA-2014-121293","2024-07-26","JC-15775","0.20","19"
38079,"CA-2014-121293","2024-07-26","JC-15775","0.20","19"
38080,"CA-2014-121293","2024-07-26","JC-15775","0.20","19"
38081,"CA-2014-121293","2024-07-26","JC-15775","0.40","19"
17038,"ES-2014-5438886","2024-09-20","JC-15775","0.10","20"
16351,"ES-2014-3800209","2024-11-20","JC-15775","0.00","21"
16350,"ES-2014-3800209","2024-11-20","JC-15775","0.00","21"
31249,"ID-2014-81448","2024-11-26","JC-15775","0.40","22"
31248,"ID-2014-81448","2024-11-26","JC-15775","0.40","22"
10992,"ES-2014-4794612","2024-12-03","JC-15775","0.00","23"
21401,"IN-2014-67553","2024-12-24","JC-15775","0.25","24"
19359,"IT-2014-5517515","2024-12-30","JC-15775","0.50","25"
10426,"ES-2011-2377967","2021-02-24","JC-16105","0.00","1"
10425,"ES-2011-2377967","2021-02-24","JC-16105","0.00","1"
10424,"ES-2011-2377967","2021-02-24","JC-16105","0.00","1"
17177,"IT-2011-1780558","2021-05-25","JC-16105","0.00","2"
17175,"IT-2011-1780558","2021-05-25","JC-16105","0.00","2"
17178,"IT-2011-1780558","2021-05-25","JC-16105","0.00","2"
17176,"IT-2011-1780558","2021-05-25","JC-16105","0.40","2"
17174,"IT-2011-1780558","2021-05-25","JC-16105","0.40","2"
40140,"CA-2011-141173","2021-11-18","JC-16105","0.00","3"
32563,"US-2011-167738","2021-12-24","JC-16105","0.00","4"
32564,"US-2011-167738","2021-12-24","JC-16105","0.20","4"
20404,"ID-2012-10230","2022-07-06","JC-16105","0.47","5"
20403,"ID-2012-10230","2022-07-06","JC-16105","0.07","5"
20405,"ID-2012-10230","2022-07-06","JC-16105","0.47","5"
15117,"ES-2012-1590672","2022-07-13","JC-16105","0.10","6"
15118,"ES-2012-1590672","2022-07-13","JC-16105","0.10","6"
6614,"MX-2012-134656","2022-07-14","JC-16105","0.00","7"
17797,"ES-2012-2846766","2022-08-08","JC-16105","0.10","8"
17798,"ES-2012-2846766","2022-08-08","JC-16105","0.10","8"
31380,"CA-2012-149734","2022-09-03","JC-16105","0.20","9"
25602,"ID-2012-38363","2022-09-14","JC-16105","0.30","10"
13803,"IT-2013-5386152","2023-03-01","JC-16105","0.60","11"
13288,"ES-2013-3051016","2023-06-18","JC-16105","0.00","12"
6189,"MX-2013-116008","2023-10-09","JC-16105","0.00","13"
2419,"MX-2014-164868","2024-01-06","JC-16105","0.00","14"
22436,"ID-2014-48191","2024-01-09","JC-16105","0.50","15"
22437,"ID-2014-48191","2024-01-09","JC-16105","0.20","15"
22438,"ID-2014-48191","2024-01-09","JC-16105","0.50","15"
19358,"IT-2014-5935536","2024-02-07","JC-16105","0.50","16"
23676,"IN-2014-43382","2024-02-07","JC-16105","0.00","16"
23675,"IN-2014-43382","2024-02-07","JC-16105","0.00","16"
4045,"US-2014-155425","2024-03-05","JC-16105","0.40","17"
14013,"ES-2014-2991554","2024-05-15","JC-16105","0.00","18"
14012,"ES-2014-2991554","2024-05-15","JC-16105","0.40","18"
397,"MX-2014-118689","2024-05-26","JC-16105","0.00","19"
21905,"IN-2014-77339","2024-06-10","JC-16105","0.00","20"
21906,"IN-2014-77339","2024-06-10","JC-16105","0.00","20"
10799,"ES-2014-3243241","2024-06-18","JC-16105","0.00","21"
10800,"ES-2014-3243241","2024-06-18","JC-16105","0.00","21"
10798,"ES-2014-3243241","2024-06-18","JC-16105","0.00","21"
2783,"MX-2014-120264","2024-06-30","JC-16105","0.00","22"
25430,"IN-2014-38517","2024-07-29","JC-16105","0.00","23"
17159,"ES-2014-1016961","2024-09-19","JC-16105","0.00","24"
2312,"US-2014-133158","2024-10-08","JC-16105","0.40","25"
34191,"CA-2014-139913","2024-10-24","JC-16105","0.00","26"
34190,"CA-2014-139913","2024-10-24","JC-16105","0.00","26"
34189,"CA-2014-139913","2024-10-24","JC-16105","0.00","26"
34192,"CA-2014-139913","2024-10-24","JC-16105","0.00","26"
32058,"CA-2014-126046","2024-11-04","JC-16105","0.00","27"
44302,"SU-2011-5190","2021-01-04","JC-5340","0.00","1"
44301,"SU-2011-5190","2021-01-04","JC-5340","0.00","1"
50903,"NG-2011-830","2021-02-14","JC-5340","0.00","2"
46416,"EG-2011-4300","2021-06-14","JC-5340","0.00","3"
48542,"AO-2012-7800","2022-07-21","JC-5340","0.00","4"
50664,"BU-2012-4360","2022-11-20","JC-5340","0.00","5"
50665,"BU-2012-4360","2022-11-20","JC-5340","0.00","5"
50666,"BU-2012-4360","2022-11-20","JC-5340","0.00","5"
50667,"BU-2012-4360","2022-11-20","JC-5340","0.00","5"
43074,"UG-2014-8990","2024-08-11","JC-5340","0.70","6"
43075,"UG-2014-8990","2024-08-11","JC-5340","0.70","6"
42859,"NI-2011-6910","2021-10-29","JC-5385","0.70","1"
42985,"WZ-2011-680","2021-11-16","JC-5385","0.00","2"
46165,"LY-2013-8920","2023-04-29","JC-5385","0.00","3"
50535,"RS-2013-7230","2023-09-05","JC-5385","0.00","4"
44101,"IV-2013-4490","2023-09-12","JC-5385","0.00","5"
44102,"IV-2013-4490","2023-09-12","JC-5385","0.00","5"
44103,"IV-2013-4490","2023-09-12","JC-5385","0.00","5"
44104,"IV-2013-4490","2023-09-12","JC-5385","0.00","5"
44105,"IV-2013-4490","2023-09-12","JC-5385","0.00","5"
50846,"LH-2014-4130","2024-07-03","JC-5385","0.70","6"
50845,"LH-2014-4130","2024-07-03","JC-5385","0.70","6"
50847,"LH-2014-4130","2024-07-03","JC-5385","0.70","6"
50848,"LH-2014-4130","2024-07-03","JC-5385","0.70","6"
50849,"LH-2014-4130","2024-07-03","JC-5385","0.70","6"
50850,"LH-2014-4130","2024-07-03","JC-5385","0.70","6"
47096,"IR-2014-7430","2024-09-19","JC-5385","0.00","7"
47647,"KE-2014-7410","2024-11-10","JC-5385","0.00","8"
47648,"KE-2014-7410","2024-11-10","JC-5385","0.00","8"
50703,"IZ-2014-4610","2024-12-16","JC-5385","0.00","9"
50701,"IZ-2014-4610","2024-12-16","JC-5385","0.00","9"
50702,"IZ-2014-4610","2024-12-16","JC-5385","0.00","9"
46528,"TU-2014-530","2024-06-11","JC-5775","0.60","1"
49923,"IV-2014-9820","2024-08-05","JC-5775","0.00","2"
49922,"IV-2014-9820","2024-08-05","JC-5775","0.00","2"
49921,"IV-2014-9820","2024-08-05","JC-5775","0.00","2"
49920,"IV-2014-9820","2024-08-05","JC-5775","0.00","2"
49919,"IV-2014-9820","2024-08-05","JC-5775","0.00","2"
45697,"NG-2014-7140","2024-09-13","JC-5775","0.00","3"
44635,"UP-2014-5840","2024-10-28","JC-5775","0.00","4"
44636,"UP-2014-5840","2024-10-28","JC-5775","0.00","4"
48372,"ZI-2014-9550","2024-12-18","JC-5775","0.70","5"
48373,"ZI-2014-9550","2024-12-18","JC-5775","0.70","5"
44447,"IR-2011-6000","2021-11-05","JC-6105","0.00","1"
44448,"IR-2011-6000","2021-11-05","JC-6105","0.00","1"
44446,"IR-2011-6000","2021-11-05","JC-6105","0.00","1"
48696,"TU-2013-2060","2023-02-20","JC-6105","0.60","2"
48698,"TU-2013-2060","2023-02-20","JC-6105","0.60","2"
48699,"TU-2013-2060","2023-02-20","JC-6105","0.60","2"
48697,"TU-2013-2060","2023-02-20","JC-6105","0.60","2"
46220,"LH-2014-5390","2024-01-28","JC-6105","0.70","3"
46219,"LH-2014-5390","2024-01-28","JC-6105","0.70","3"
50116,"NI-2014-1620","2024-02-18","JC-6105","0.70","4"
48802,"EZ-2014-8670","2024-07-12","JC-6105","0.00","5"
48800,"EZ-2014-8670","2024-07-12","JC-6105","0.00","5"
48801,"EZ-2014-8670","2024-07-12","JC-6105","0.00","5"
51054,"KZ-2014-9340","2024-09-20","JC-6105","0.70","6"
7373,"US-2011-122665","2021-06-03","JD-15790","0.40","1"
7374,"US-2011-122665","2021-06-03","JD-15790","0.40","1"
29632,"ID-2011-75652","2021-07-06","JD-15790","0.40","2"
29631,"ID-2011-75652","2021-07-06","JD-15790","0.40","2"
29630,"ID-2011-75652","2021-07-06","JD-15790","0.40","2"
8549,"MX-2011-106173","2021-08-10","JD-15790","0.20","3"
1416,"MX-2011-114790","2021-11-01","JD-15790","0.00","4"
17315,"IT-2011-3731484","2021-12-29","JD-15790","0.15","5"
27991,"ID-2012-38972","2022-02-15","JD-15790","0.47","6"
27842,"IN-2012-27562","2022-03-22","JD-15790","0.00","7"
27841,"IN-2012-27562","2022-03-22","JD-15790","0.00","7"
27840,"IN-2012-27562","2022-03-22","JD-15790","0.00","7"
27839,"IN-2012-27562","2022-03-22","JD-15790","0.00","7"
37077,"US-2012-159513","2022-04-02","JD-15790","0.20","8"
36482,"CA-2012-134719","2022-10-10","JD-15790","0.20","9"
22608,"ID-2012-73174","2022-11-26","JD-15790","0.00","10"
28830,"IN-2012-47344","2022-11-27","JD-15790","0.00","11"
851,"MX-2012-131254","2022-12-04","JD-15790","0.00","12"
850,"MX-2012-131254","2022-12-04","JD-15790","0.00","12"
852,"MX-2012-131254","2022-12-04","JD-15790","0.00","12"
12043,"ES-2012-3625782","2022-12-20","JD-15790","0.00","13"
39457,"CA-2013-134138","2023-02-16","JD-15790","0.00","14"
1587,"MX-2013-139969","2023-03-01","JD-15790","0.00","15"
10831,"ES-2013-5958799","2023-04-16","JD-15790","0.00","16"
10830,"ES-2013-5958799","2023-04-16","JD-15790","0.00","16"
28124,"IN-2013-75701","2023-05-28","JD-15790","0.17","17"
25225,"ID-2013-47862","2023-11-29","JD-15790","0.25","18"
27156,"ID-2014-13289","2024-02-06","JD-15790","0.27","19"
39029,"CA-2014-143294","2024-06-03","JD-15790","0.20","20"
7960,"US-2014-145499","2024-07-25","JD-15790","0.70","21"
7959,"US-2014-145499","2024-07-25","JD-15790","0.40","21"
32792,"CA-2014-152485","2024-09-05","JD-15790","0.20","22"
32794,"CA-2014-152485","2024-09-05","JD-15790","0.20","22"
32793,"CA-2014-152485","2024-09-05","JD-15790","0.20","22"
853,"MX-2014-101119","2024-09-26","JD-15790","0.00","23"
5088,"MX-2014-152345","2024-12-16","JD-15790","0.00","24"
5087,"MX-2014-152345","2024-12-16","JD-15790","0.00","24"
35541,"CA-2011-138436","2021-03-26","JD-15895","0.00","1"
2323,"MX-2011-132479","2021-03-30","JD-15895","0.00","2"
2322,"MX-2011-132479","2021-03-30","JD-15895","0.00","2"
31637,"CA-2011-122336","2021-04-13","JD-15895","0.20","3"
31638,"CA-2011-122336","2021-04-13","JD-15895","0.70","3"
31639,"CA-2011-122336","2021-04-13","JD-15895","0.20","3"
31640,"CA-2011-122336","2021-04-13","JD-15895","0.40","3"
9825,"MX-2011-153360","2021-07-11","JD-15895","0.00","4"
39429,"CA-2011-127866","2021-07-20","JD-15895","0.00","5"
39428,"CA-2011-127866","2021-07-20","JD-15895","0.00","5"
39427,"CA-2011-127866","2021-07-20","JD-15895","0.00","5"
39426,"CA-2011-127866","2021-07-20","JD-15895","0.00","5"
17729,"IT-2011-5351596","2021-09-23","JD-15895","0.50","6"
24681,"IN-2012-66384","2022-06-26","JD-15895","0.27","7"
1073,"MX-2012-120943","2022-07-04","JD-15895","0.00","8"
8572,"MX-2012-160276","2022-09-06","JD-15895","0.20","9"
9940,"MX-2012-109463","2022-10-19","JD-15895","0.00","10"
23638,"IN-2012-31762","2022-12-05","JD-15895","0.00","11"
39090,"CA-2012-127481","2022-12-12","JD-15895","0.00","12"
39091,"CA-2012-127481","2022-12-12","JD-15895","0.00","12"
40656,"CA-2013-168046","2023-01-25","JD-15895","0.00","13"
40655,"CA-2013-168046","2023-01-25","JD-15895","0.40","13"
40657,"CA-2013-168046","2023-01-25","JD-15895","0.00","13"
40654,"CA-2013-168046","2023-01-25","JD-15895","0.20","13"
29176,"IN-2013-49570","2023-06-29","JD-15895","0.00","14"
32708,"CA-2013-136329","2023-07-10","JD-15895","0.10","15"
32709,"CA-2013-136329","2023-07-10","JD-15895","0.00","15"
38261,"CA-2013-157161","2023-07-17","JD-15895","0.00","16"
38264,"CA-2013-157161","2023-07-17","JD-15895","0.00","16"
38263,"CA-2013-157161","2023-07-17","JD-15895","0.00","16"
38260,"CA-2013-157161","2023-07-17","JD-15895","0.00","16"
38259,"CA-2013-157161","2023-07-17","JD-15895","0.00","16"
38262,"CA-2013-157161","2023-07-17","JD-15895","0.00","16"
5156,"MX-2013-164315","2023-08-15","JD-15895","0.00","17"
5157,"MX-2013-164315","2023-08-15","JD-15895","0.20","17"
31437,"CA-2013-110366","2023-09-06","JD-15895","0.20","18"
31599,"CA-2013-142545","2023-10-29","JD-15895","0.00","19"
31596,"CA-2013-142545","2023-10-29","JD-15895","0.00","19"
31598,"CA-2013-142545","2023-10-29","JD-15895","0.00","19"
31597,"CA-2013-142545","2023-10-29","JD-15895","0.00","19"
31595,"CA-2013-142545","2023-10-29","JD-15895","0.00","19"
35083,"CA-2013-144218","2023-11-01","JD-15895","0.00","20"
39978,"CA-2013-143805","2023-12-02","JD-15895","0.00","21"
39977,"CA-2013-143805","2023-12-02","JD-15895","0.00","21"
29863,"IN-2013-28759","2023-12-02","JD-15895","0.00","21"
29864,"IN-2013-28759","2023-12-02","JD-15895","0.00","21"
915,"MX-2014-107699","2024-02-07","JD-15895","0.00","22"
3100,"MX-2014-139255","2024-04-23","JD-15895","0.00","23"
3099,"MX-2014-139255","2024-04-23","JD-15895","0.00","23"
26220,"IN-2014-28640","2024-04-30","JD-15895","0.17","24"
26221,"IN-2014-28640","2024-04-30","JD-15895","0.27","24"
26219,"IN-2014-28640","2024-04-30","JD-15895","0.17","24"
19757,"ES-2014-4594141","2024-08-11","JD-15895","0.00","25"
19755,"ES-2014-4594141","2024-08-11","JD-15895","0.00","25"
19756,"ES-2014-4594141","2024-08-11","JD-15895","0.00","25"
19758,"ES-2014-4594141","2024-08-11","JD-15895","0.00","25"
19759,"ES-2014-4594141","2024-08-11","JD-15895","0.00","25"
30478,"IN-2014-84458","2024-09-24","JD-15895","0.00","26"
30476,"IN-2014-84458","2024-09-24","JD-15895","0.00","26"
30477,"IN-2014-84458","2024-09-24","JD-15895","0.00","26"
19404,"ES-2014-2951493","2024-10-10","JD-15895","0.00","27"
28185,"IN-2014-16439","2024-10-11","JD-15895","0.00","28"
20032,"IT-2014-2851933","2024-10-17","JD-15895","0.40","29"
20033,"IT-2014-2851933","2024-10-17","JD-15895","0.40","29"
7911,"MX-2014-134894","2024-12-05","JD-15895","0.40","30"
10475,"IT-2014-5192801","2024-12-25","JD-15895","0.50","31"
1310,"US-2011-149874","2021-06-10","JD-16015","0.50","1"
19339,"ES-2011-5273102","2021-06-18","JD-16015","0.10","2"
19340,"ES-2011-5273102","2021-06-18","JD-16015","0.10","2"
25503,"IN-2011-46322","2021-06-27","JD-16015","0.00","3"
25504,"IN-2011-46322","2021-06-27","JD-16015","0.00","3"
1135,"MX-2011-163083","2021-07-05","JD-16015","0.00","4"
1137,"MX-2011-163083","2021-07-05","JD-16015","0.00","4"
1138,"MX-2011-163083","2021-07-05","JD-16015","0.00","4"
1136,"MX-2011-163083","2021-07-05","JD-16015","0.00","4"
1134,"MX-2011-163083","2021-07-05","JD-16015","0.00","4"
11691,"ES-2011-1322522","2021-07-09","JD-16015","0.00","5"
18327,"ES-2011-3159486","2021-08-05","JD-16015","0.00","6"
36244,"CA-2011-102085","2021-10-04","JD-16015","0.00","7"
37652,"CA-2011-110611","2021-10-06","JD-16015","0.20","8"
24115,"ID-2011-59293","2021-11-04","JD-16015","0.55","9"
24113,"ID-2011-59293","2021-11-04","JD-16015","0.45","9"
24114,"ID-2011-59293","2021-11-04","JD-16015","0.25","9"
33269,"CA-2011-148950","2021-12-14","JD-16015","0.80","10"
33271,"CA-2011-148950","2021-12-14","JD-16015","0.20","10"
33270,"CA-2011-148950","2021-12-14","JD-16015","0.20","10"
24607,"ID-2012-50123","2022-11-29","JD-16015","0.47","11"
24608,"ID-2012-50123","2022-11-29","JD-16015","0.47","11"
30455,"IN-2013-83352","2023-02-16","JD-16015","0.00","12"
15443,"ES-2013-2144803","2023-03-13","JD-16015","0.00","13"
7533,"MX-2013-158624","2023-07-22","JD-16015","0.00","14"
7532,"MX-2013-158624","2023-07-22","JD-16015","0.00","14"
7531,"MX-2013-158624","2023-07-22","JD-16015","0.00","14"
15573,"ES-2013-4231060","2023-08-19","JD-16015","0.00","15"
2448,"US-2014-141719","2024-02-01","JD-16015","0.40","16"
2446,"US-2014-141719","2024-02-01","JD-16015","0.40","16"
2447,"US-2014-141719","2024-02-01","JD-16015","0.40","16"
4210,"US-2014-103926","2024-03-08","JD-16015","0.20","17"
4209,"US-2014-103926","2024-03-08","JD-16015","0.20","17"
4206,"US-2014-103926","2024-03-08","JD-16015","0.40","17"
4205,"US-2014-103926","2024-03-08","JD-16015","0.40","17"
4208,"US-2014-103926","2024-03-08","JD-16015","0.20","17"
4207,"US-2014-103926","2024-03-08","JD-16015","0.40","17"
36807,"US-2014-152569","2024-05-16","JD-16015","0.20","18"
36806,"US-2014-152569","2024-05-16","JD-16015","0.20","18"
398,"MX-2014-139367","2024-05-30","JD-16015","0.20","19"
399,"MX-2014-139367","2024-05-30","JD-16015","0.00","19"
400,"MX-2014-139367","2024-05-30","JD-16015","0.00","19"
2142,"MX-2014-167031","2024-06-02","JD-16015","0.00","20"
34001,"CA-2014-156818","2024-07-12","JD-16015","0.00","21"
40050,"CA-2014-152198","2024-09-10","JD-16015","0.20","22"
40051,"CA-2014-152198","2024-09-10","JD-16015","0.70","22"
40052,"CA-2014-152198","2024-09-10","JD-16015","0.70","22"
10897,"ES-2014-5239688","2024-11-05","JD-16015","0.00","23"
30371,"IN-2014-85760","2024-11-13","JD-16015","0.00","24"
13363,"ES-2011-4187064","2021-02-22","JD-16060","0.00","1"
2184,"US-2011-149209","2021-06-27","JD-16060","0.40","2"
2183,"US-2011-149209","2021-06-27","JD-16060","0.40","2"
31662,"CA-2011-123344","2021-09-24","JD-16060","0.00","3"
3928,"MX-2011-144680","2021-10-17","JD-16060","0.00","4"
20536,"IN-2011-31398","2021-12-02","JD-16060","0.00","5"
20535,"IN-2011-31398","2021-12-02","JD-16060","0.00","5"
20534,"IN-2011-31398","2021-12-02","JD-16060","0.00","5"
32357,"US-2012-125374","2022-03-23","JD-16060","0.30","6"
14613,"IT-2012-1191900","2022-06-19","JD-16060","0.65","7"
14612,"IT-2012-1191900","2022-06-19","JD-16060","0.60","7"
16456,"IT-2012-2646674","2022-08-29","JD-16060","0.10","8"
17244,"ES-2013-4405513","2023-03-01","JD-16060","0.00","9"
17242,"ES-2013-4405513","2023-03-01","JD-16060","0.00","9"
17243,"ES-2013-4405513","2023-03-01","JD-16060","0.15","9"
9533,"MX-2013-130337","2023-05-27","JD-16060","0.00","10"
9534,"MX-2013-130337","2023-05-27","JD-16060","0.00","10"
9396,"MX-2013-117023","2023-08-18","JD-16060","0.00","11"
18629,"IT-2013-5130870","2023-12-02","JD-16060","0.50","12"
11199,"IT-2014-1725451","2024-01-25","JD-16060","0.10","13"
36041,"CA-2014-168123","2024-03-06","JD-16060","0.00","14"
36040,"CA-2014-168123","2024-03-06","JD-16060","0.00","14"
36042,"CA-2014-168123","2024-03-06","JD-16060","0.00","14"
36043,"CA-2014-168123","2024-03-06","JD-16060","0.00","14"
22890,"ID-2014-42297","2024-05-23","JD-16060","0.10","15"
22889,"ID-2014-42297","2024-05-23","JD-16060","0.10","15"
6004,"MX-2014-121993","2024-06-11","JD-16060","0.00","16"
1769,"MX-2014-156321","2024-09-10","JD-16060","0.00","17"
11760,"ES-2014-5200052","2024-10-23","JD-16060","0.50","18"
3323,"MX-2014-138226","2024-10-27","JD-16060","0.00","19"
3322,"MX-2014-138226","2024-10-27","JD-16060","0.00","19"
3324,"MX-2014-138226","2024-10-27","JD-16060","0.00","19"
27305,"IN-2011-78697","2021-09-14","JD-16150","0.00","1"
40006,"CA-2011-119144","2021-11-16","JD-16150","0.15","2"
40005,"CA-2011-119144","2021-11-16","JD-16150","0.20","2"
40007,"CA-2011-119144","2021-11-16","JD-16150","0.00","2"
37109,"US-2012-163279","2022-03-22","JD-16150","0.20","3"
37107,"US-2012-163279","2022-03-22","JD-16150","0.00","3"
37108,"US-2012-163279","2022-03-22","JD-16150","0.00","3"
11047,"ES-2012-5515506","2022-08-16","JD-16150","0.00","4"
11048,"ES-2012-5515506","2022-08-16","JD-16150","0.00","4"
11049,"ES-2012-5515506","2022-08-16","JD-16150","0.00","4"
1803,"MX-2012-105312","2022-09-18","JD-16150","0.00","5"
19697,"ES-2012-3495013","2022-11-05","JD-16150","0.10","6"
34359,"CA-2012-145184","2022-11-27","JD-16150","0.00","7"
34360,"CA-2012-145184","2022-11-27","JD-16150","0.00","7"
33626,"US-2012-147739","2022-12-25","JD-16150","0.20","8"
10738,"ES-2013-5448041","2023-01-19","JD-16150","0.10","9"
10739,"ES-2013-5448041","2023-01-19","JD-16150","0.00","9"
7926,"US-2013-113439","2023-02-05","JD-16150","0.20","10"
7925,"US-2013-113439","2023-02-05","JD-16150","0.20","10"
9378,"MX-2013-108252","2023-06-03","JD-16150","0.00","11"
13591,"IT-2013-3698036","2023-07-26","JD-16150","0.35","12"
13733,"ES-2013-1215823","2023-08-17","JD-16150","0.00","13"
13735,"ES-2013-1215823","2023-08-17","JD-16150","0.00","13"
13734,"ES-2013-1215823","2023-08-17","JD-16150","0.00","13"
13732,"ES-2013-1215823","2023-08-17","JD-16150","0.00","13"
13736,"ES-2013-1215823","2023-08-17","JD-16150","0.00","13"
17462,"IT-2013-4191599","2023-09-03","JD-16150","0.50","14"
40079,"CA-2013-116911","2023-09-16","JD-16150","0.20","15"
40080,"CA-2013-116911","2023-09-16","JD-16150","0.00","15"
6653,"MX-2013-122084","2023-09-25","JD-16150","0.00","16"
8467,"MX-2013-156048","2023-11-18","JD-16150","0.00","17"
576,"MX-2013-121153","2023-12-05","JD-16150","0.00","18"
31937,"CA-2013-147067","2023-12-19","JD-16150","0.00","19"
4928,"MX-2013-108679","2023-12-26","JD-16150","0.00","20"
1121,"MX-2014-165694","2024-02-21","JD-16150","0.00","21"
34237,"CA-2014-155880","2024-03-26","JD-16150","0.00","22"
34238,"CA-2014-155880","2024-03-26","JD-16150","0.00","22"
34239,"CA-2014-155880","2024-03-26","JD-16150","0.00","22"
1897,"MX-2014-163517","2024-06-12","JD-16150","0.00","23"
1896,"MX-2014-163517","2024-06-12","JD-16150","0.00","23"
1898,"MX-2014-163517","2024-06-12","JD-16150","0.00","23"
2349,"MX-2014-127348","2024-06-16","JD-16150","0.00","24"
23783,"IN-2014-24951","2024-08-29","JD-16150","0.00","25"
23784,"IN-2014-24951","2024-08-29","JD-16150","0.00","25"
28808,"IN-2014-68638","2024-09-04","JD-16150","0.10","26"
28810,"IN-2014-68638","2024-09-04","JD-16150","0.10","26"
28809,"IN-2014-68638","2024-09-04","JD-16150","0.10","26"
28806,"IN-2014-68638","2024-09-04","JD-16150","0.10","26"
28807,"IN-2014-68638","2024-09-04","JD-16150","0.10","26"
34740,"CA-2014-168858","2024-11-20","JD-16150","0.00","27"
34739,"CA-2014-168858","2024-11-20","JD-16150","0.00","27"
26334,"IN-2014-30390","2024-12-31","JD-16150","0.47","28"
26333,"IN-2014-30390","2024-12-31","JD-16150","0.57","28"
26335,"IN-2014-30390","2024-12-31","JD-16150","0.27","28"
41297,"PL-2011-9920","2021-12-07","JD-5790","0.00","1"
41296,"PL-2011-9920","2021-12-07","JD-5790","0.00","1"
42136,"NI-2012-6180","2022-08-24","JD-5790","0.70","2"
42140,"NI-2012-6180","2022-08-24","JD-5790","0.70","2"
42139,"NI-2012-6180","2022-08-24","JD-5790","0.70","2"
42138,"NI-2012-6180","2022-08-24","JD-5790","0.70","2"
42137,"NI-2012-6180","2022-08-24","JD-5790","0.70","2"
42135,"NI-2012-6180","2022-08-24","JD-5790","0.70","2"
44914,"BU-2012-9500","2022-10-05","JD-5790","0.00","3"
50148,"TZ-2013-4360","2023-02-02","JD-5790","0.10","4"
47407,"AE-2014-4120","2024-03-07","JD-5790","0.70","5"
43710,"CG-2011-8680","2021-08-12","JD-5895","0.00","1"
43711,"CG-2011-8680","2021-08-12","JD-5895","0.00","1"
47026,"AL-2012-9220","2022-04-19","JD-5895","0.00","2"
46123,"TZ-2014-9930","2024-04-02","JD-5895","0.00","3"
46125,"TZ-2014-9930","2024-04-02","JD-5895","0.00","3"
46124,"TZ-2014-9930","2024-04-02","JD-5895","0.00","3"
46122,"TZ-2014-9930","2024-04-02","JD-5895","0.00","3"
